booking_id,flight_id,booking_date,status,seat_number,passenger_key,flight_schedule_key,airline,route,duration_minutes,has_anomaly,flight_match_status,amount,payment_method,payment_status
B1086,SJ237,2026-02-16 11:37:36,CONFIRMED,5D,55aa1f2208e3056db5eca4ab0bc39de06903c91f043557c64579aa7aaf8081fa,b2dc78712bb66ad24670,Spicejet,BOM - CCU,148,False,Matched,1169.75,UPI,Recorded
B1087,AI221,2025-05-08 11:37:36,CANCELLED,2F,b501d6d1df692b62d8da7e76b18b2a0bf7d58770df28bd34a0f700c14526d013,6ad6954a6d0d0aaea046,Air India,MAA - HYD,156,False,Matched,1154.4,NETBANKING,Recorded
B1087,AI221,2025-05-08 11:37:36,CANCELLED,2F,b501d6d1df692b62d8da7e76b18b2a0bf7d58770df28bd34a0f700c14526d013,6ad6954a6d0d0aaea046,Air India,MAA - HYD,156,False,Matched,2037.52,UPI,Recorded
B1088,SJ081,2026-03-25 11:37:36,PENDING,31A,549f35a3d232c070a75972ab15a38d55a3ac8d88489089525b2086d3e67f5b3a,c67e1d36f9897be2d33d,Spicejet,BOM - BLR,109,False,Matched,7375.1,UPI,Recorded
B1089,UK189,2025-09-03 11:37:36,CANCELLED,25F,ce86ea8e6947b039e2939a77d0d7bdba599e0eabbf5f9bf3e5f42f9ab183065b,3c0728150441583886ec,Vistara,BLR - MAA,224,False,Matched,,,
B1090,SJ068,2025-05-16 11:37:36,PENDING,31C,87066471d838743a294710b1ade92d7ece070dfb480439f667283d1bdcf059f0,51266e4891ea17416187,Spicejet,BLR - BOM,124,False,Matched,,,
B1091,6F043,2025-08-18 11:37:36,PENDING,25D,b73213ebc1daa21ed58711892fd3d6a308741c71376932df678c48e7ac5180e3,62a2d1b782605c3a2c1c,IndiGo,BOM - HYD,86,False,Matched,,,
B1092,UK187,2026-03-18 11:37:36,CONFIRMED,16D,85ccf5667a5a44911b612dea7b74bac50cb7f71e33ae93e01b02f6030646a2fe,4f97e21947cf3b2a6b0c,Vistara,BLR - BOM,110,False,Matched,9120.54,UPI,Recorded
B1092,UK187,2026-03-18 11:37:36,CONFIRMED,16D,85ccf5667a5a44911b612dea7b74bac50cb7f71e33ae93e01b02f6030646a2fe,4f97e21947cf3b2a6b0c,Vistara,BLR - BOM,110,False,Matched,5439.03,CARD,Recorded
B1092,UK187,2026-03-18 11:37:36,CONFIRMED,16D,85ccf5667a5a44911b612dea7b74bac50cb7f71e33ae93e01b02f6030646a2fe,4f97e21947cf3b2a6b0c,Vistara,BLR - BOM,110,False,Matched,1339.36,NETBANKING,Recorded
B1093,UK074,2025-05-11 11:37:36,CONFIRMED,25E,bd56672d1a005ce188f084af1e61e627ab208ab60b4802508087a4106b718523,32a006c60cff1d0150aa,Vistara,BOM - DEL,117,False,Matched,,,
B1094,UK004,2026-01-07 11:37:36,PENDING,24C,b9e1412d762ba0f609bbce4a243844272b487fc68a10244f6996ff97e959624c,8fe5f1278c8ec017be41,Vistara,BOM - CCU,34,True,Matched,6923.06,CARD,Recorded
B1094,UK004,2026-01-07 11:37:36,PENDING,24C,b9e1412d762ba0f609bbce4a243844272b487fc68a10244f6996ff97e959624c,8fe5f1278c8ec017be41,Vistara,BOM - CCU,34,True,Matched,10637.23,CARD,Recorded
B1095,6F194,2025-07-30 11:37:36,CONFIRMED,14B,1dc90818e9678db7803c568b7b98526249d90197aa1039010fbfefb720b3df50,be00c3a39a2bf355cc05,IndiGo,BOM - CCU,118,False,Matched,,,
B1096,UK068,2026-01-03 11:37:36,PENDING,12B,b6a14a1ac63a78ed757fffcdb1ff90c48b12361d51ae0b41840769411e891cf8,470287913bb6d5685735,Vistara,BLR - MAA,101,False,Matched,9995.45,NETBANKING,Recorded
B1096,UK068,2026-01-03 11:37:36,PENDING,12B,b6a14a1ac63a78ed757fffcdb1ff90c48b12361d51ae0b41840769411e891cf8,470287913bb6d5685735,Vistara,BLR - MAA,101,False,Matched,8168.44,UPI,Recorded
B1097,6F017,2025-08-26 11:37:36,UNKNOWN,34F,15f220d553d18377e5bab3de67422d24a8a0a527a3ebdc6ea3f30c41fbf97098,3d15afd721dfb685765a,IndiGo,CCU - BOM,161,False,Matched,,,
B1098,6F245,2025-10-15 11:37:36,UNKNOWN,13D,16b08bc30d940ac7687f9a740162e10124c9638cfc74d31371cd5303554f54c9,2d7da0ce5e7fcba146aa,IndiGo,CCU - BOM,161,False,Matched,10455.66,CARD,Recorded
B1099,6F254,2025-12-07 11:37:36,CONFIRMED,26E,35bea6d3a15e68706d970fde04ec2bf87d71c7499c6d9fb35acb1e6f8752f545,6e307ddc883abbb2aee3,IndiGo,MAA - BLR,215,False,Matched,,,
B1100,UK077,2026-03-05 11:37:36,CONFIRMED,16D,63b04369f3a993d7c6aab669a1ee5eb5635eaea31b3c769585c18e6263f4a68b,94becb01f7853c67cd47,Vistara,HYD - BOM,98,False,Matched,,,
B1101,AI029,2025-07-19 11:37:36,CONFIRMED,3D,4f14aff2943fcade54d2454654c8bce2d606818d0d172c5aedcf2bf73d0cbd44,2dd101a0cc987824c5da,Air India,MAA - DEL,264,False,Matched,2214.47,CARD,Recorded
B1102,SJ196,2025-10-06 11:37:36,INVALID,15F,79288cd2dd28b90c59698c5cbc851d7c5fe7ac4334b5d641478a4cf8a2f8b323,185e9c1c8f1483172884,Spicejet,DEL - HYD,166,False,Matched,10265.07,UPI,Recorded
B1102,SJ196,2025-10-06 11:37:36,INVALID,15F,79288cd2dd28b90c59698c5cbc851d7c5fe7ac4334b5d641478a4cf8a2f8b323,185e9c1c8f1483172884,Spicejet,DEL - HYD,166,False,Matched,14361.62,CARD,Recorded
B1103,AI242,2025-08-08 11:37:36,CANCELLED,20D,72f8751844ecf7451d0c034d58a106844348fc045bccf13853fdf7cd1d4972b1,ff28058d8d4dc5dd78f1,Air India,BLR - CCU,62,False,Matched,10750.13,NETBANKING,Recorded
B1103,AI242,2025-08-08 11:37:36,CANCELLED,20D,72f8751844ecf7451d0c034d58a106844348fc045bccf13853fdf7cd1d4972b1,ff28058d8d4dc5dd78f1,Air India,BLR - CCU,62,False,Matched,3312.42,NETBANKING,Recorded
B1104,AI242,2025-09-12 11:37:36,CANCELLED,16E,6b69a412b16507cf4570f0857a55e68ff1ad10a52cab9752cf3eb86e000ad0cd,ff28058d8d4dc5dd78f1,Air India,BLR - CCU,62,False,Matched,,,
B1105,SJ044,2025-09-11 11:37:36,CONFIRMED,19F,7855c3c890b744b4ef13703e2211e8e0bf7ef22225269147c2cb88cc68a6426a,b16ab73d8845164c25cc,Spicejet,DEL - CCU,157,False,Matched,14294.21,UPI,Recorded
B1106,UK063,2025-09-01 11:37:36,CONFIRMED,21F,f1d4133bb38ada0ff1e519112627d10fd079f269e66adb1698751b4d0ab2d112,7120f8186188e824f2b7,Vistara,DEL - BOM,72,False,Matched,,UPI,Missing amount
B1107,AI056,2025-05-19 11:37:36,CONFIRMED,30F,72f8751844ecf7451d0c034d58a106844348fc045bccf13853fdf7cd1d4972b1,0e6f965f73978235eabd,Air India,DEL - MAA,235,False,Matched,,,
B1108,UK207,2025-10-11 11:37:36,CANCELLED,14B,960f7545bbe978e915d8fa5451046de9d2cd62bb934ae274decad188adf29447,94266884283e86096db9,Vistara,MAA - CCU,75,False,Matched,,,
B1109,UK166,2025-12-03 11:37:36,CANCELLED,33D,17bf5833a02e7514445928b88b3363e93558ad18ab4afe80afd63e9780c4bc5c,d887b1e95bb95ae96a44,Vistara,HYD - MAA,293,False,Matched,13080.08,NETBANKING,Recorded
B1110,6F261,2025-12-17 11:37:36,PENDING,12B,a43e730a61aa2e2e96d47ede8bb838dc32dd4c4a148c959468c8417087eec653,6433ad1372d8ce66864d,IndiGo,CCU - DEL,178,False,Matched,,,
B1111,UK134,2025-12-25 11:37:36,CANCELLED,34A,4d0ffe0d39baf077e309b8447623943090b5c9acdf43af2f84af5050aff86b7c,fa64320f62634bd4d990,Vistara,HYD - CCU,222,False,Matched,,NETBANKING,Missing amount
B1112,6F152,2025-10-02 11:37:36,PENDING,27A,3bd1eede36c5bc5c2fed35c74ae91ba40f116da948890315cdc4ace8dcd235a3,90e404119487e62c2267,IndiGo,CCU - DEL,124,False,Matched,10855.19,UPI,Recorded
B1112,6F152,2025-10-02 11:37:36,PENDING,27A,3bd1eede36c5bc5c2fed35c74ae91ba40f116da948890315cdc4ace8dcd235a3,90e404119487e62c2267,IndiGo,CCU - DEL,124,False,Matched,9807.59,NETBANKING,Recorded
B1113,SJ089,2025-11-23 11:37:36,CONFIRMED,5A,4343b98b152f453d42fbf1286c97cf7426c55d65d513970798d232b0a5096c0f,0f796b8de9e50e33283c,Spicejet,HYD - CCU,273,False,Matched,9457.62,UPI,Recorded
B1114,6F123,2025-09-26 11:37:36,CANCELLED,2E,53f1e160a1614192eb71d4d6f8e7a2eb5f170c1e5c02f3df4dc53d29c42842e0,44f4a8a09364eedd050c,IndiGo,DEL - HYD,106,False,Matched,8187.33,NETBANKING,Recorded
B1115,AI025,2025-08-23 11:37:36,CONFIRMED,10A,6cac0df045529ab3cdca88a3262b1fd869163449c46921bfc2892fc2be7b9acd,a754a355f0e897ea3ede,Air India,HYD - DEL,145,False,Matched,8185.02,UPI,Recorded
B1116,6F030,2025-12-05 11:37:36,CONFIRMED,19B,a10d7156d9a2a518ee7f195f823d570429c5a16e72b979cddd8ac1cf01d9b8d6,6c93fb0bb4fd70b63e16,IndiGo,BOM - DEL,170,False,Matched,9883.49,NETBANKING,Recorded
B1117,SJ222,2025-09-02 11:37:36,CONFIRMED,28F,fa2fc90b24dd975ac45ad2d08f180bfb008e2a044f95305fb9c2b06768af7451,fb1081a8c1721df1c4c5,Spicejet,BOM - DEL,174,False,Matched,11125.21,CARD,Recorded
B1117,SJ222,2025-09-02 11:37:36,CONFIRMED,28F,fa2fc90b24dd975ac45ad2d08f180bfb008e2a044f95305fb9c2b06768af7451,fb1081a8c1721df1c4c5,Spicejet,BOM - DEL,174,False,Matched,13517.5,UPI,Recorded
B1118,UK109,2026-04-03 11:37:36,CONFIRMED,34B,9766c347095f06a0d626ed9cc6a182eefb01dc9c882caff09c9223eefbb4b9d8,8501c352104ab4337e84,Vistara,BLR - BOM,60,False,Matched,,NETBANKING,Missing amount
B1119,SJ117,2025-11-25 11:37:36,CANCELLED,21F,bfc4d0f61c5b92a2d8f5e34b37a8ac31a9944bef96f844441ae16564506ec5a0,c6d766288cd70a792436,Spicejet,MAA - BLR,236,False,Matched,14344.34,NETBANKING,Recorded
B1119,SJ117,2025-11-25 11:37:36,CANCELLED,21F,bfc4d0f61c5b92a2d8f5e34b37a8ac31a9944bef96f844441ae16564506ec5a0,c6d766288cd70a792436,Spicejet,MAA - BLR,236,False,Matched,7924.37,CARD,Recorded
B1120,SJ142,2025-08-12 11:37:36,CONFIRMED,12D,b6d0eb4be2ccf7e63cb5e2755fc460c8d1f2e60cb2c521a9f7aa812a38754a6e,10bfd02375b5fb595798,Spicejet,CCU - BOM,102,False,Matched,,CARD,Missing amount
B1120,SJ142,2025-08-12 11:37:36,CONFIRMED,12D,b6d0eb4be2ccf7e63cb5e2755fc460c8d1f2e60cb2c521a9f7aa812a38754a6e,10bfd02375b5fb595798,Spicejet,CCU - BOM,102,False,Matched,1037.82,CARD,Recorded
B1120,SJ142,2025-08-12 11:37:36,CONFIRMED,12D,b6d0eb4be2ccf7e63cb5e2755fc460c8d1f2e60cb2c521a9f7aa812a38754a6e,10bfd02375b5fb595798,Spicejet,CCU - BOM,102,False,Matched,1533.66,UPI,Recorded
B1121,SJ142,2025-06-01 11:37:36,PENDING,17C,c0040fd9d70dc7a04ebd1a511fb73ec664e2eb5fde340d3065991df29e1349d8,10bfd02375b5fb595798,Spicejet,CCU - BOM,102,False,Matched,,,
B1122,AI030,2025-05-02 11:37:36,CANCELLED,20B,df47f2c9f28074d7ee7b3408f078f52e2482570dd896d1d6441287dc33694443,bf6fec710dc54a39454b,Air India,CCU - HYD,199,False,Matched,,,
B1123,6F097,2025-09-23 11:37:36,CONFIRMED,8A,4e0b8fb336cc3a310728ed9c20400edad95b3f6f26f76afec4b9a7cb7162e904,88b9679491a5f242aea9,IndiGo,BLR - BOM,77,False,Matched,6074.04,UPI,Recorded
B1123,6F097,2025-09-23 11:37:36,CONFIRMED,8A,4e0b8fb336cc3a310728ed9c20400edad95b3f6f26f76afec4b9a7cb7162e904,88b9679491a5f242aea9,IndiGo,BLR - BOM,77,False,Matched,8451.44,NETBANKING,Recorded
B1124,6F129,2025-05-23 11:37:36,CANCELLED,5C,8536248035fbc3a26461b705c9931295412ab30d07746ee84b8a22a926d17d7b,145910e997ffd31e0c2c,IndiGo,DEL - CCU,139,False,Matched,,CARD,Missing amount
B1124,6F129,2025-05-23 11:37:36,CANCELLED,5C,8536248035fbc3a26461b705c9931295412ab30d07746ee84b8a22a926d17d7b,145910e997ffd31e0c2c,IndiGo,DEL - CCU,139,False,Matched,2030.14,UPI,Recorded
B1124,6F129,2025-05-23 11:37:36,CANCELLED,5C,8536248035fbc3a26461b705c9931295412ab30d07746ee84b8a22a926d17d7b,145910e997ffd31e0c2c,IndiGo,DEL - CCU,139,False,Matched,13723.54,UPI,Recorded
B1125,6F181,2026-01-15 11:37:36,PENDING,27E,3ce727a8340c866a81d5a289fe599cd1fa7f0a2b77f8e5c5487e9b8103eda4d9,d4064d1ae06f8d0bf3a3,IndiGo,BOM - MAA,108,False,Matched,,,
B1126,AI072,2025-10-20 11:37:36,CONFIRMED,10E,39cb75303683b49b8b9f99bc8f565214190a169f413631c6b0e6aa8af84a4d8d,ef7affe02f0e9fe6df5b,Air India,BLR - CCU,58,False,Matched,,,
B1127,SJ154,2025-06-29 11:37:36,PENDING,2E,08592ec42984d459042fc02f30d68bd5a346be19192e3198ec05b181c2d13f81,1ad73429a3387ea1e154,Spicejet,BLR - HYD,99,False,Matched,,,
B1128,AI031,2026-04-08 11:37:36,CONFIRMED,10D,aef7c6e2e431639c2e67f83a80da1f9a0a5716a34c7cb315d1defaaf2928b98c,9a90789b4c3ab1e4346f,Air India,DEL - MAA,186,False,Matched,,,
B1129,AI031,2025-09-18 11:37:36,PENDING,26F,251cbddda4d401bc87a9a0420d6e49e16c6874e72053dd5beb1c88a83ff06c66,9a90789b4c3ab1e4346f,Air India,DEL - MAA,186,False,Matched,12008.51,UPI,Recorded
B1130,6F158,2025-12-26 11:37:36,CONFIRMED,34E,18012d88db9b5843bc0c576a5ffb9f9402d97274b617285f8de03de90a98ee09,fa73581255b7feabc413,IndiGo,CCU - MAA,246,False,Matched,,,
B1131,6F184,2025-06-16 11:37:36,CANCELLED,1C,807b0d7a517dbfd4556c49de8008b7a5fe7ec56ceacf9639f5096e731db2c3f3,b36ec7cb10c99ac89460,IndiGo,MAA - BOM,179,False,Matched,3592.91,UPI,Recorded
B1132,UK141,2025-06-20 11:37:36,CONFIRMED,10D,9ccd2f6819fbb63dd59f0897274d9b77d4f9f710dedf72dac0b0b2944fda56f6,c6737f087a61c60af49c,Vistara,HYD - MAA,141,False,Matched,,UPI,Missing amount
B1132,UK141,2025-06-20 11:37:36,CONFIRMED,10D,9ccd2f6819fbb63dd59f0897274d9b77d4f9f710dedf72dac0b0b2944fda56f6,c6737f087a61c60af49c,Vistara,HYD - MAA,141,False,Matched,2045.26,UPI,Recorded
B1132,UK141,2025-06-20 11:37:36,CONFIRMED,10D,9ccd2f6819fbb63dd59f0897274d9b77d4f9f710dedf72dac0b0b2944fda56f6,c6737f087a61c60af49c,Vistara,HYD - MAA,141,False,Matched,2632.44,UPI,Recorded
B1133,6F168,2025-12-29 11:37:36,CANCELLED,23D,f7fd98650169cf1fda158909236b43329f081ff1e0f14b90506ba4a7edc08b67,523bc999cc8a9af58ba2,IndiGo,HYD - DEL,220,False,Matched,12903.74,NETBANKING,Recorded
B1133,6F168,2025-12-29 11:37:36,CANCELLED,23D,f7fd98650169cf1fda158909236b43329f081ff1e0f14b90506ba4a7edc08b67,523bc999cc8a9af58ba2,IndiGo,HYD - DEL,220,False,Matched,1296.69,NETBANKING,Recorded
B1134,6F051,2025-07-28 11:37:36,CONFIRMED,34C,e120bf9fb1f451cbd241da15bbd54b9963f97da539069526b2f3eb81583f8f6c,5b05a718df05cb779353,IndiGo,BLR - BOM,120,False,Matched,,,
B1135,6F047,2025-12-02 11:37:36,CONFIRMED,20E,4a02d393127a8ffa3b93358d0f644d62fd05c8cf1f5fa6f0531af7d3843507cb,185f5aff33db11f78759,IndiGo,MAA - DEL,125,False,Matched,10501.09,CARD,Recorded
B1136,UK156,2025-10-26 11:37:36,PENDING,28E,1f38ca6b94382d46601d6f2403fba41c9bc47578862c423e589fe02bad40ea97,6029198938d23d603708,Vistara,MAA - BLR,244,False,Matched,2857.01,NETBANKING,Recorded
B1137,AI094,2025-09-01 11:37:36,PENDING,13E,ba79c2e6775e981ce5c8d12a0e9608bf1ccc2f5848e24a503359a075674b594b,c64b4f134600a3ea5355,Air India,DEL - BLR,60,False,Matched,6179.22,CARD,Recorded
B1137,AI094,2025-09-01 11:37:36,PENDING,13E,ba79c2e6775e981ce5c8d12a0e9608bf1ccc2f5848e24a503359a075674b594b,c64b4f134600a3ea5355,Air India,DEL - BLR,60,False,Matched,3913.54,UPI,Recorded
B1138,AI038,2025-07-14 11:37:36,PENDING,6C,97a8dec50a7fcde83edcbbc6a250f02b631913c56dfc7266103ebd64cc1eca77,e05c70ef35e51158c7d6,Air India,HYD - MAA,279,False,Matched,,,
B1139,6F255,2026-01-19 11:37:36,CONFIRMED,29F,b4a409e1b4a7bed0444bc29bbc79a15d3573917ef3db6a6956a2a3d5d3ede941,09c08e43e3a443819bb9,IndiGo,DEL - BOM,214,False,Matched,6016.05,UPI,Recorded
B1140,SJ025,2026-01-23 11:37:36,CONFIRMED,29D,0cf352923e65544a8a0c39f159ddde078c4693db779a82a5cdfdc4406f3afb2c,953249c4441d27b0b8cd,Spicejet,BOM - CCU,207,False,Matched,8447.38,NETBANKING,Recorded
B1140,SJ025,2026-01-23 11:37:36,CONFIRMED,29D,0cf352923e65544a8a0c39f159ddde078c4693db779a82a5cdfdc4406f3afb2c,953249c4441d27b0b8cd,Spicejet,BOM - CCU,207,False,Matched,,CARD,Missing amount
B1141,SJ185,2025-10-28 11:37:36,CONFIRMED,9C,b51a4319127bdf71eeb18b5f1dbc364f4d770830cc5fe913e2da9ddd0ef42db5,6303c936f3b1da65b459,Spicejet,BOM - CCU,60,False,Matched,,,
B1142,6F259,2026-01-21 11:37:36,CANCELLED,5C,0db55b9a17c59c7c6ee099d4d32461b63ed1494fe674f508ae55f1029264e4d2,6db6dac2722684a9e244,IndiGo,BOM - DEL,71,False,Matched,4506.21,CARD,Recorded
B1143,6F073,2026-04-07 11:37:36,CANCELLED,15A,50973951f320b068c9d9b1caad0fd823c8f1245d6e82579673b7985577b47c64,24a5af1235918cfe06ce,IndiGo,DEL - CCU,220,False,Matched,6360.73,NETBANKING,Recorded
B1144,AI091,2025-09-26 11:37:36,CONFIRMED,6D,9520629eb8f3cff8bb34c814ce61f15af9968d0b75642f93c68edd99fc6a1950,6bd852fd6941ca1b9a09,Air India,CCU - MAA,263,False,Matched,,CARD,Missing amount
B1145,6F191,2025-08-23 11:37:36,PENDING,15D,19a2d0847f1104234bd11c38e5b112a4217e4c56dcff6a1a14a4a7f8b37065bc,575d3d68be89463e2dc7,IndiGo,BLR - DEL,30,True,Matched,,,
B1146,UK228,2025-08-30 11:37:36,PENDING,25A,2c55cef00a1181f0e1dfa5019031c1d981bc0e8f6e5901cb18ac01ddf3a0b479,7cb4b454f6aea65cd125,Vistara,DEL - MAA,190,False,Matched,,UPI,Missing amount
B1147,6F146,2026-03-25 11:37:36,PENDING,11E,76cf7864a815d0da3feac01af8f5768f752f803b347f0aaead4edd7cba1d3300,075161928fbe6c06ea60,IndiGo,HYD - MAA,76,False,Matched,,,
B1148,6F068,2025-10-13 11:37:36,CONFIRMED,19A,bda2b12ebaa48444400e48d5f3875f88adad89a492fcc7c3f21feda58fa9199b,f679869b8ddbc957566f,IndiGo,BLR - HYD,229,False,Matched,,,
B1149,SJ218,2026-01-08 11:37:36,PENDING,30F,dd13419001b0c99e817539355a1630d3a5257040fca8877d9b091c83ee9be98e,b1d39780fc2325850cef,Spicejet,DEL - HYD,185,False,Matched,3280.83,UPI,Recorded
B1149,SJ218,2026-01-08 11:37:36,PENDING,30F,dd13419001b0c99e817539355a1630d3a5257040fca8877d9b091c83ee9be98e,b1d39780fc2325850cef,Spicejet,DEL - HYD,185,False,Matched,9112.92,CARD,Recorded
B1150,UK083,2025-09-25 11:37:36,CONFIRMED,12A,a933c71706528785cce70fb77f5b96997b687ab0701634462fbf99a419d65712,9f9698cef09f9962a2fb,Vistara,DEL - HYD,49,False,Matched,12535.73,NETBANKING,Recorded
B1151,SJ007,2026-01-18 11:37:36,CANCELLED,29B,20247d0f773ac81d16b5da472c5e1f2dfbaecbfd241923380584b1ed8313fb7c,497b15239a5b2686e927,Spicejet,BOM - CCU,290,False,Matched,,CARD,Missing amount
B1152,AI077,2025-08-14 11:37:36,PENDING,27A,ab94e679496f59f5399d34ab4ba6f105fc05b9dd69823269b6d0316d6886f610,a97fb72f01800515d88e,Air India,CCU - HYD,66,False,Matched,,,
B1153,UK017,2025-12-20 11:37:36,CANCELLED,8D,f95935881730a0bfad995dce83be18c8e4f7408915691cc8f8a14220cc6453eb,c66ec540dbcdde68db0a,Vistara,BLR - HYD,95,False,Matched,5774.24,NETBANKING,Recorded
B1154,6F229,2026-02-17 11:37:36,PENDING,24A,a528abe57e71c64e5921b5416159182408ac3fe5c211f1cafce56bd32b8bba08,d4e05357151e8969b015,IndiGo,MAA - DEL,80,False,Matched,9979.51,UPI,Recorded
B1155,6F074,2025-10-08 11:37:36,CONFIRMED,6D,a057dd327e81619b0d5b68a6cab6b76db765cb4d623084ed29ad586319c2151a,4b514ad5bab66a1ba7d1,IndiGo,HYD - BOM,200,False,Matched,,,
B1156,SJ088,2026-03-25 11:37:36,CONFIRMED,5E,513775c6f7a3c840201497e25a55d176aafcea171e178b6e1fb5b7744d57186d,cfe3f799d50e6d7d39ad,Spicejet,CCU - MAA,32,True,Matched,3413.47,NETBANKING,Recorded
B1157,SJ167,2025-06-28 11:37:36,CONFIRMED,18B,3d9ca399bd6ce524baa4cdbe63315339e8602dce076dcccc5e7b9141aec06be0,4e252a8b5a36a07e4dfe,Spicejet,MAA - CCU,54,False,Matched,7902.25,NETBANKING,Recorded
B1158,6F234,2025-07-20 11:37:36,CONFIRMED,22A,196f9106968e866e97dc865124127fcf99be5ef76b21394e9ec892675f5505e7,a83c12baad604f8be587,IndiGo,BOM - DEL,171,False,Matched,14265.47,UPI,Recorded
B1159,UK071,2025-12-10 11:37:36,PENDING,22F,284f673ce07c9e3322dd877a7f43bfbecc0f2bc95f0db5ea6116473bef27a322,4cd816b328afec4a0b07,Vistara,DEL - HYD,196,False,Matched,8897.78,CARD,Recorded
B1159,UK071,2025-12-10 11:37:36,PENDING,22F,284f673ce07c9e3322dd877a7f43bfbecc0f2bc95f0db5ea6116473bef27a322,4cd816b328afec4a0b07,Vistara,DEL - HYD,196,False,Matched,,CARD,Missing amount
B1159,UK071,2025-12-10 11:37:36,PENDING,22F,284f673ce07c9e3322dd877a7f43bfbecc0f2bc95f0db5ea6116473bef27a322,4cd816b328afec4a0b07,Vistara,DEL - HYD,196,False,Matched,8064.97,CARD,Recorded
B1160,AI178,2025-11-21 11:37:36,CANCELLED,29A,ad98b876dc874a43ef474bee467163fd9c08343c3e90fedb00c2189bca215c15,7e011cbf23aab536f10e,Air India,CCU - BLR,59,False,Matched,5267.38,UPI,Recorded
B1161,UK104,2025-11-14 11:37:36,CONFIRMED,12A,2efefbed4caf74c7e46d746e370992fcebb91abd1bd377e198eeee7ccacb055f,04ada4788d5cc4107ffa,Vistara,DEL - BOM,82,False,Matched,7144.72,UPI,Recorded
B1161,UK104,2025-11-14 11:37:36,CONFIRMED,12A,2efefbed4caf74c7e46d746e370992fcebb91abd1bd377e198eeee7ccacb055f,04ada4788d5cc4107ffa,Vistara,DEL - BOM,82,False,Matched,9652.61,UPI,Recorded
B1161,UK104,2025-11-14 11:37:36,CONFIRMED,12A,2efefbed4caf74c7e46d746e370992fcebb91abd1bd377e198eeee7ccacb055f,04ada4788d5cc4107ffa,Vistara,DEL - BOM,82,False,Matched,7842.91,CARD,Recorded
B1162,AI146,2025-04-22 11:37:36,INVALID,32D,6d7462a8b6df0491f560960ebcc9cade54954b9fe58f350008aa7c1e03021855,0dcf84998649e35ad84e,Air India,BLR - DEL,186,False,Matched,,,
B1163,SJ235,2025-11-10 11:37:36,CANCELLED,13D,bd609dc519d2e33e554ca20e6d33edfa3d78b4d044c8b6e286580475a06f9c1d,5c756aed47c348f23440,Spicejet,BOM - DEL,228,False,Matched,,,
B1164,6F209,2025-04-24 11:37:36,CONFIRMED,24A,b0c85f90f5e1e88ac7e45bd925fa484ca3c9f88f09bf996d5eaca59e28e731a1,570b60f038e3141b5875,IndiGo,MAA - CCU,300,False,Matched,2684.77,UPI,Recorded
B1165,AI129,2025-08-20 11:37:36,CANCELLED,2F,b978689a4fe7dcb8eb02a589c8c1a177ac5569c551c9fb13a76c8c7c147a3501,3625ca03be9d59c13500,Air India,BOM - CCU,189,False,Matched,10424.86,NETBANKING,Recorded
B1165,AI129,2025-08-20 11:37:36,CANCELLED,2F,b978689a4fe7dcb8eb02a589c8c1a177ac5569c551c9fb13a76c8c7c147a3501,3625ca03be9d59c13500,Air India,BOM - CCU,189,False,Matched,9442.05,UPI,Recorded
B1165,AI129,2025-08-20 11:37:36,CANCELLED,2F,b978689a4fe7dcb8eb02a589c8c1a177ac5569c551c9fb13a76c8c7c147a3501,3625ca03be9d59c13500,Air India,BOM - CCU,189,False,Matched,13603.29,CARD,Recorded
B1165,AI129,2025-08-20 11:37:36,CANCELLED,2F,b978689a4fe7dcb8eb02a589c8c1a177ac5569c551c9fb13a76c8c7c147a3501,3625ca03be9d59c13500,Air India,BOM - CCU,189,False,Matched,9627.79,CARD,Recorded
B1166,SJ141,2026-01-23 11:37:36,CONFIRMED,34D,05be00214b3fa2c291644500d328a0c88d2af552aa5ac9627d8317f45086620f,d72bccf9776443434783,Spicejet,CCU - DEL,217,False,Matched,5530.81,NETBANKING,Recorded
B1167,SJ018,2026-02-02 11:37:36,CANCELLED,9F,f1d4133bb38ada0ff1e519112627d10fd079f269e66adb1698751b4d0ab2d112,739d77d162fc8e1e9de5,Spicejet,BOM - CCU,153,False,Matched,7043.11,CARD,Recorded
B1167,SJ018,2026-02-02 11:37:36,CANCELLED,9F,f1d4133bb38ada0ff1e519112627d10fd079f269e66adb1698751b4d0ab2d112,739d77d162fc8e1e9de5,Spicejet,BOM - CCU,153,False,Matched,12224.46,UPI,Recorded
B1167,SJ018,2026-02-02 11:37:36,CANCELLED,9F,f1d4133bb38ada0ff1e519112627d10fd079f269e66adb1698751b4d0ab2d112,739d77d162fc8e1e9de5,Spicejet,BOM - CCU,153,False,Matched,8032.22,NETBANKING,Recorded
B1168,UK120,2025-10-14 11:37:36,CANCELLED,11C,336da79e97acd2f6868b596f20c813a3e0e1425e2e2f35ffe9b888c3cb45205a,214b634442e5dcb66152,Vistara,HYD - DEL,251,False,Matched,5435.83,CARD,Recorded
B1169,AI078,2025-11-15 11:37:36,CONFIRMED,11E,b96d24c8136089bab8e0635b3917aaf881c20003e4272f17942fefdd033272d6,9895c3c0f3f5b5a33b01,Air India,DEL - BOM,270,False,Matched,3795.6,NETBANKING,Recorded
B1170,AI079,2025-09-14 11:37:36,PENDING,15E,743ad7c39f4b97a6b78b490a77aa71433340cf23cc08c166ac00932bf446175c,68ad639b551354a79991,Air India,CCU - BLR,135,False,Matched,,,
