flight_id,airline,source,destination,departure_time,arrival_time,overnight_adjusted,duration_minutes,route,departure_date,departure_hour,duration_band,anomaly_type,has_anomaly,flight_schedule_key
AI123,Air India,MAA,BOM,2026-04-18 22:19:41,2026-04-19 00:45:41,False,146,MAA - BOM,2026-04-18,22,91 to 180 min,,False,ad97d28b8d7a10444020
6F016,IndiGo,HYD,BOM,2026-04-18 22:18:41,2026-04-18 22:54:41,False,36,HYD - BOM,2026-04-18,22,Up to 90 min,Short duration under 45 minutes,True,eb63d5a8a5b52def9f40
UK012,Vistara,MAA,BOM,2026-04-18 22:16:41,2026-04-19 00:25:41,False,129,MAA - BOM,2026-04-18,22,91 to 180 min,,False,de6c8740d6c3c10c00d6
SJ188,Spicejet,BLR,BOM,2026-04-18 22:15:41,2026-04-18 22:55:41,False,40,BLR - BOM,2026-04-18,22,Up to 90 min,Short duration under 45 minutes,True,f945b8c0cd1af1e369a2
UK096,Vistara,BLR,HYD,2026-04-18 22:11:41,2026-04-19 00:06:41,False,115,BLR - HYD,2026-04-18,22,91 to 180 min,,False,f3efce6ddb76c44b99e2
SJ046,Spicejet,BOM,MAA,2026-04-18 22:01:41,2026-04-19 01:25:41,False,204,BOM - MAA,2026-04-18,22,181 to 300 min,,False,c8ce3e37664c875e39ac
UK081,Vistara,BLR,DEL,2026-04-18 22:00:41,2026-04-18 23:00:41,False,60,BLR - DEL,2026-04-18,22,Up to 90 min,,False,e0c6f3461aaf428671cd
UK191,Vistara,MAA,BLR,2026-04-18 21:51:41,2026-04-18 22:57:41,False,66,MAA - BLR,2026-04-18,21,Up to 90 min,,False,45106b65916111758044
6F064,IndiGo,CCU,DEL,2026-04-18 21:45:41,2026-04-18 22:50:41,False,65,CCU - DEL,2026-04-18,21,Up to 90 min,,False,6f563b0b4e95dd2daa03
AI005,Air India,DEL,CCU,2026-04-18 21:24:41,2026-04-18 22:11:41,False,47,DEL - CCU,2026-04-18,21,Up to 90 min,,False,fed77f26677ae7ad020c
6F021,IndiGo,BLR,MAA,2026-04-18 21:23:41,2026-04-19 01:25:41,False,242,BLR - MAA,2026-04-18,21,181 to 300 min,,False,99dc18a3491637212e3a
AI169,Air India,CCU,DEL,2026-04-18 21:21:41,2026-04-19 01:34:41,False,253,CCU - DEL,2026-04-18,21,181 to 300 min,,False,411e717078dd40e5783e
UK035,Vistara,HYD,BOM,2026-04-18 21:08:41,2026-04-18 22:24:41,False,76,HYD - BOM,2026-04-18,21,Up to 90 min,,False,ac2e49912cbb9385f9a0
AI040,Air India,HYD,BLR,2026-04-18 21:01:41,2026-04-18 22:42:41,False,101,HYD - BLR,2026-04-18,21,91 to 180 min,,False,f486b676a47758e9066b
UK042,Vistara,MAA,BOM,2026-04-18 20:59:41,2026-04-19 01:38:41,False,279,MAA - BOM,2026-04-18,20,181 to 300 min,,False,f78025efb942fa437b17
SJ171,Spicejet,DEL,HYD,2026-04-18 20:52:41,2026-04-18 23:52:41,False,180,DEL - HYD,2026-04-18,20,91 to 180 min,,False,4e948bbe6fb44cd155ce
AI250,Air India,BOM,CCU,2026-04-18 20:48:41,2026-04-19 00:12:41,False,204,BOM - CCU,2026-04-18,20,181 to 300 min,,False,cc37d69310c11ac0077f
SJ195,Spicejet,BOM,CCU,2026-04-18 20:41:41,2026-04-18 23:54:41,False,193,BOM - CCU,2026-04-18,20,181 to 300 min,,False,a41bdcc5ea6ca82bbc1c
UK211,Vistara,MAA,CCU,2026-04-18 20:39:41,2026-04-18 22:02:41,False,83,MAA - CCU,2026-04-18,20,Up to 90 min,,False,99c9448ad5804e80d965
UK122,Vistara,HYD,CCU,2026-04-18 20:29:42,2026-04-18 23:29:42,False,180,HYD - CCU,2026-04-18,20,91 to 180 min,,False,97a8f3e0181e8b3de667
AI136,Air India,BLR,DEL,2026-04-18 20:29:41,2026-04-18 23:48:41,False,199,BLR - DEL,2026-04-18,20,181 to 300 min,,False,3cf08f2970ea009966f0
6F141,IndiGo,BOM,CCU,2026-04-18 20:26:41,2026-04-18 22:28:41,False,122,BOM - CCU,2026-04-18,20,91 to 180 min,,False,f91fdd9919cba68ce4ed
6F053,IndiGo,DEL,HYD,2026-04-18 20:26:41,2026-04-19 00:39:41,False,253,DEL - HYD,2026-04-18,20,181 to 300 min,,False,3e663520288487cba3f1
6F136,IndiGo,CCU,DEL,2026-04-18 20:24:41,2026-04-18 21:01:41,False,37,CCU - DEL,2026-04-18,20,Up to 90 min,Short duration under 45 minutes,True,c80f2ce6b574801017d8
6F009,IndiGo,BLR,CCU,2026-04-18 20:21:41,2026-04-18 23:36:41,False,195,BLR - CCU,2026-04-18,20,181 to 300 min,,False,a6c981bc0b7faf3c5fd3
6F023,IndiGo,MAA,BLR,2026-04-18 20:18:41,2026-04-19 00:14:41,False,236,MAA - BLR,2026-04-18,20,181 to 300 min,,False,b346b5116f076c0502ef
UK006,Vistara,MAA,CCU,2026-04-18 20:16:41,2026-04-18 21:55:41,False,99,MAA - CCU,2026-04-18,20,91 to 180 min,,False,5602bd10ffbef0d8cf4e
SJ165,Spicejet,CCU,BOM,2026-04-18 20:08:41,2026-04-18 23:18:41,False,190,CCU - BOM,2026-04-18,20,181 to 300 min,,False,6a4ef0245c4fb79dbace
6F189,IndiGo,MAA,BLR,2026-04-18 20:08:41,2026-04-18 21:51:41,False,103,MAA - BLR,2026-04-18,20,91 to 180 min,,False,802aef1b321beeca6294
AI131,Air India,MAA,BOM,2026-04-18 19:55:41,2026-04-18 22:35:41,False,160,MAA - BOM,2026-04-18,19,91 to 180 min,,False,4fcdbef8a56f43cd5d69
6F004,IndiGo,BOM,CCU,2026-04-18 19:53:41,2026-04-18 23:33:41,False,220,BOM - CCU,2026-04-18,19,181 to 300 min,,False,0e49c8777302c44c5d5b
AI027,Air India,BOM,MAA,2026-04-18 19:41:41,2026-04-18 23:23:41,False,222,BOM - MAA,2026-04-18,19,181 to 300 min,,False,797776396f1d45017cc5
AI238,Air India,CCU,MAA,2026-04-18 19:25:41,2026-04-19 00:07:41,False,282,CCU - MAA,2026-04-18,19,181 to 300 min,,False,ad5a967437ddc554cd35
SJ105,Spicejet,BOM,HYD,2026-04-18 19:22:41,2026-04-18 22:48:41,False,206,BOM - HYD,2026-04-18,19,181 to 300 min,,False,e809b783045be3bcd7db
UK088,Vistara,MAA,BLR,2026-04-18 19:16:41,2026-04-18 23:36:41,False,260,MAA - BLR,2026-04-18,19,181 to 300 min,,False,5e6efe20e9b90d030441
6F035,IndiGo,CCU,HYD,2026-04-18 19:16:41,2026-04-18 23:40:41,False,264,CCU - HYD,2026-04-18,19,181 to 300 min,,False,b250c3a63568fe7fb75f
AI133,Air India,DEL,CCU,2026-04-18 19:12:41,2026-04-18 21:32:41,False,140,DEL - CCU,2026-04-18,19,91 to 180 min,,False,9ddf928564051d7feb26
AI001,Air India,DEL,HYD,2026-04-18 19:00:41,2026-04-18 22:03:41,False,183,DEL - HYD,2026-04-18,19,181 to 300 min,,False,17b89b60c000b713ceed
SJ133,Spicejet,BOM,CCU,2026-04-18 18:50:41,2026-04-18 21:29:41,False,159,BOM - CCU,2026-04-18,18,91 to 180 min,,False,25971f51e8469fbf7221
SJ216,Spicejet,BOM,CCU,2026-04-18 18:35:41,2026-04-18 21:31:41,False,176,BOM - CCU,2026-04-18,18,91 to 180 min,,False,1497937d352c42c447bc
SJ225,Spicejet,DEL,HYD,2026-04-18 18:16:41,2026-04-18 20:53:41,False,157,DEL - HYD,2026-04-18,18,91 to 180 min,,False,e3d01b13082c3f92dc50
AI147,Air India,HYD,CCU,2026-04-18 18:14:41,2026-04-18 20:10:41,False,116,HYD - CCU,2026-04-18,18,91 to 180 min,,False,f9193ed7c10ad669bbfb
SJ054,Spicejet,MAA,BLR,2026-04-18 18:13:41,2026-04-18 22:46:41,False,273,MAA - BLR,2026-04-18,18,181 to 300 min,,False,5ca8c9f5c1c86bd158a0
6F197,IndiGo,BOM,BLR,2026-04-18 17:59:41,2026-04-18 22:44:41,False,285,BOM - BLR,2026-04-18,17,181 to 300 min,,False,217b2bb50fd3b4f867d2
SJ066,Spicejet,HYD,CCU,2026-04-18 17:47:41,2026-04-18 19:03:41,False,76,HYD - CCU,2026-04-18,17,Up to 90 min,,False,52bdf2429fd750613f67
SJ183,Spicejet,CCU,DEL,2026-04-18 17:44:41,2026-04-18 19:40:41,False,116,CCU - DEL,2026-04-18,17,91 to 180 min,,False,c8ba0bf3ee42908f00c5
SJ151,Spicejet,BOM,CCU,2026-04-18 17:44:41,2026-04-18 19:16:41,False,92,BOM - CCU,2026-04-18,17,91 to 180 min,,False,9fddf39ed14f007a2162
SJ071,Spicejet,CCU,MAA,2026-04-18 17:43:41,2026-04-18 19:32:41,False,109,CCU - MAA,2026-04-18,17,91 to 180 min,,False,242c1d2ee6ade6a46e75
SJ102,Spicejet,MAA,CCU,2026-04-18 17:26:41,2026-04-18 18:58:41,False,92,MAA - CCU,2026-04-18,17,91 to 180 min,,False,620e99b401e28c1c209c
AI209,Air India,BLR,CCU,2026-04-18 17:25:41,2026-04-18 18:37:41,False,72,BLR - CCU,2026-04-18,17,Up to 90 min,,False,abed22ccb9818a547d70
6F111,IndiGo,HYD,DEL,2026-04-18 17:09:41,2026-04-18 20:02:41,False,173,HYD - DEL,2026-04-18,17,91 to 180 min,,False,80308d71271d6e88c659
AI050,Air India,BLR,BOM,2026-04-18 17:07:41,2026-04-18 19:42:41,False,155,BLR - BOM,2026-04-18,17,91 to 180 min,,False,d7f57f1e521ec6b3f016
SJ189,Spicejet,HYD,BLR,2026-04-18 17:05:41,2026-04-18 22:01:41,False,296,HYD - BLR,2026-04-18,17,181 to 300 min,,False,d29d95ccdda556921d2a
UK112,Vistara,CCU,DEL,2026-04-18 17:05:41,2026-04-18 19:47:41,False,162,CCU - DEL,2026-04-18,17,91 to 180 min,,False,822cc8546dcf44bd99e0
6F171,IndiGo,DEL,BLR,2026-04-18 17:03:41,2026-04-18 18:12:41,False,69,DEL - BLR,2026-04-18,17,Up to 90 min,,False,b979212478e2bb2029ef
AI011,Air India,CCU,BOM,2026-04-18 16:58:41,2026-04-18 21:01:41,False,243,CCU - BOM,2026-04-18,16,181 to 300 min,,False,74e1ccf29569d3e63d92
6F027,IndiGo,BLR,DEL,2026-04-18 16:52:41,2026-04-18 18:21:41,False,89,BLR - DEL,2026-04-18,16,Up to 90 min,,False,29b13a14dd782a4dac32
UK082,Vistara,DEL,BOM,2026-04-18 16:50:41,2026-04-18 21:21:41,False,271,DEL - BOM,2026-04-18,16,181 to 300 min,,False,a5c16c0e1e64ce019301
UK138,Vistara,DEL,BLR,2026-04-18 16:47:41,2026-04-18 19:36:41,False,169,DEL - BLR,2026-04-18,16,91 to 180 min,,False,3950241c53c04c1931eb
UK198,Vistara,DEL,BLR,2026-04-18 16:43:41,2026-04-18 18:18:41,False,95,DEL - BLR,2026-04-18,16,91 to 180 min,,False,91cdbf788f1639869a2f
6F039,IndiGo,MAA,CCU,2026-04-18 16:43:41,2026-04-18 21:01:41,False,258,MAA - CCU,2026-04-18,16,181 to 300 min,,False,b9180dd0993cab2f092c
6F157,IndiGo,MAA,CCU,2026-04-18 16:37:41,2026-04-18 18:04:41,False,87,MAA - CCU,2026-04-18,16,Up to 90 min,,False,6c798adafe65bf0f348d
SJ024,Spicejet,DEL,MAA,2026-04-18 16:29:41,2026-04-18 20:21:41,False,232,DEL - MAA,2026-04-18,16,181 to 300 min,,False,1301e02ae09f3f5fb60a
6F167,IndiGo,BLR,BOM,2026-04-18 16:26:41,2026-04-18 17:50:41,False,84,BLR - BOM,2026-04-18,16,Up to 90 min,,False,79ac72f45170e22d2f95
AI197,Air India,BOM,CCU,2026-04-18 16:25:41,2026-04-18 20:00:41,False,215,BOM - CCU,2026-04-18,16,181 to 300 min,,False,6b7f0caccf99bf85ef91
SJ211,Spicejet,MAA,BOM,2026-04-18 16:22:41,2026-04-18 18:34:41,False,132,MAA - BOM,2026-04-18,16,91 to 180 min,,False,3cbf8ab3865c650de52a
6F055,IndiGo,DEL,CCU,2026-04-18 16:21:41,2026-04-18 18:49:41,False,148,DEL - CCU,2026-04-18,16,91 to 180 min,,False,65513ef69bbe2f924125
AI253,Air India,BLR,BOM,2026-04-18 16:13:41,2026-04-18 19:51:41,False,218,BLR - BOM,2026-04-18,16,181 to 300 min,,False,5866710e8dfa8081ff84
UK060,Vistara,BLR,CCU,2026-04-18 16:09:41,2026-04-18 19:42:41,False,213,BLR - CCU,2026-04-18,16,181 to 300 min,,False,4a5e41f3ff94dfcf5486
6F257,IndiGo,MAA,CCU,2026-04-18 16:04:41,2026-04-18 19:55:41,False,231,MAA - CCU,2026-04-18,16,181 to 300 min,,False,abfead90c418ff2f73cc
SJ135,Spicejet,MAA,CCU,2026-04-18 16:03:41,2026-04-18 19:48:41,False,225,MAA - CCU,2026-04-18,16,181 to 300 min,,False,b791c769f7f1a48f8d4a
AI247,Air India,BOM,CCU,2026-04-18 15:58:41,2026-04-18 19:02:41,False,184,BOM - CCU,2026-04-18,15,181 to 300 min,,False,f8a5f5b21ca5519002f9
UK127,Vistara,BOM,HYD,2026-04-18 15:56:41,2026-04-18 20:00:41,False,244,BOM - HYD,2026-04-18,15,181 to 300 min,,False,739a166360fdbb16bafd
AI109,Air India,BLR,BOM,2026-04-18 15:53:41,2026-04-18 20:14:41,False,261,BLR - BOM,2026-04-18,15,181 to 300 min,,False,00a6cd77bf9ad6118d97
AI057,Air India,BOM,CCU,2026-04-18 15:53:41,2026-04-18 19:22:41,False,209,BOM - CCU,2026-04-18,15,181 to 300 min,,False,15e97234efeba2317211
6F103,IndiGo,CCU,MAA,2026-04-18 15:37:41,2026-04-18 18:32:41,False,175,CCU - MAA,2026-04-18,15,91 to 180 min,,False,03762b7893ae9ebb12b3
SJ144,Spicejet,BLR,BOM,2026-04-18 15:35:41,2026-04-18 19:12:41,False,217,BLR - BOM,2026-04-18,15,181 to 300 min,,False,ac6304867f5e1fa8d39d
6F076,IndiGo,CCU,HYD,2026-04-18 15:35:41,2026-04-18 16:20:41,False,45,CCU - HYD,2026-04-18,15,Up to 90 min,,False,eeecc4a870bb1399c822
6F240,IndiGo,DEL,HYD,2026-04-18 15:31:41,2026-04-18 19:56:41,False,265,DEL - HYD,2026-04-18,15,181 to 300 min,,False,3cebae9dd0b881fe28de
UK057,Vistara,CCU,DEL,2026-04-18 15:25:41,2026-04-18 20:04:41,False,279,CCU - DEL,2026-04-18,15,181 to 300 min,,False,bb197d7c62158c50624c
AI201,Air India,BLR,CCU,2026-04-18 15:19:41,2026-04-18 16:40:41,False,81,BLR - CCU,2026-04-18,15,Up to 90 min,,False,f2b1890dd47b5ce51480
SJ242,Spicejet,BLR,HYD,2026-04-18 14:55:41,2026-04-18 17:42:41,False,167,BLR - HYD,2026-04-18,14,91 to 180 min,,False,a54839d3fc897cf4b005
6F037,IndiGo,BOM,MAA,2026-04-18 14:51:41,2026-04-18 17:23:41,False,152,BOM - MAA,2026-04-18,14,91 to 180 min,,False,6fc68a72a0cae7b99686
SJ132,Spicejet,MAA,DEL,2026-04-18 14:44:41,2026-04-18 15:36:41,False,52,MAA - DEL,2026-04-18,14,Up to 90 min,,False,ace6917df46a39330e6b
AI055,Air India,CCU,BOM,2026-04-18 14:39:41,2026-04-18 16:18:41,False,99,CCU - BOM,2026-04-18,14,91 to 180 min,,False,6373845413148eff1b58
6F252,IndiGo,MAA,BLR,2026-04-18 14:25:41,2026-04-18 18:52:41,False,267,MAA - BLR,2026-04-18,14,181 to 300 min,,False,e46c3480fd89836b5d8d
AI183,Air India,DEL,CCU,2026-04-18 14:24:41,2026-04-18 16:06:41,False,102,DEL - CCU,2026-04-18,14,91 to 180 min,,False,4c1fdf4bc8e7f73fdef6
SJ125,Spicejet,DEL,BLR,2026-04-18 14:21:41,2026-04-18 16:55:41,False,154,DEL - BLR,2026-04-18,14,91 to 180 min,,False,fab2ebb6b2a7f0cc63c0
SJ087,Spicejet,BOM,DEL,2026-04-18 14:20:41,2026-04-18 19:09:41,False,289,BOM - DEL,2026-04-18,14,181 to 300 min,,False,ae30f7b2572f86deae37
UK182,Vistara,HYD,CCU,2026-04-18 14:19:41,2026-04-18 18:25:41,False,246,HYD - CCU,2026-04-18,14,181 to 300 min,,False,7ff61eadcc3056f11829
AI016,Air India,BOM,CCU,2026-04-18 14:15:41,2026-04-18 18:38:41,False,263,BOM - CCU,2026-04-18,14,181 to 300 min,,False,3aabd5980e592ae038bd
6F107,IndiGo,CCU,BLR,2026-04-18 14:14:41,2026-04-18 17:14:42,False,180,CCU - BLR,2026-04-18,14,91 to 180 min,,False,de4a28a04bd1294e9de5
AI026,Air India,DEL,BOM,2026-04-18 14:14:41,2026-04-18 15:13:41,False,59,DEL - BOM,2026-04-18,14,Up to 90 min,,False,3cd58ff04283029e1f10
AI177,Air India,CCU,HYD,2026-04-18 14:11:41,2026-04-18 16:26:41,False,135,CCU - HYD,2026-04-18,14,91 to 180 min,,False,fd5a318afa1c12ccc14f
AI041,Air India,BOM,BLR,2026-04-18 14:08:41,2026-04-18 15:59:41,False,111,BOM - BLR,2026-04-18,14,91 to 180 min,,False,0b3070333951152dc5ab
6F264,IndiGo,DEL,HYD,2026-04-18 14:03:41,2026-04-18 18:23:41,False,260,DEL - HYD,2026-04-18,14,181 to 300 min,,False,5eeecc6fc2e22be73b39
6F222,IndiGo,HYD,MAA,2026-04-18 14:01:41,2026-04-18 16:11:41,False,130,HYD - MAA,2026-04-18,14,91 to 180 min,,False,d27140ae78adf5738167
AI004,Air India,HYD,MAA,2026-04-18 13:58:41,2026-04-18 18:12:41,False,254,HYD - MAA,2026-04-18,13,181 to 300 min,,False,c43c1b61d0397ff4f80b
SJ126,Spicejet,DEL,BLR,2026-04-18 13:47:41,2026-04-18 16:31:41,False,164,DEL - BLR,2026-04-18,13,91 to 180 min,,False,51a20fc81b01aaaa2917
SJ220,Spicejet,BOM,CCU,2026-04-18 13:45:41,2026-04-18 15:21:41,False,96,BOM - CCU,2026-04-18,13,91 to 180 min,,False,df4ed7c1786e271dddfa
AI204,Air India,CCU,MAA,2026-04-18 13:40:41,2026-04-18 18:38:41,False,298,CCU - MAA,2026-04-18,13,181 to 300 min,,False,3694b7597e90f9e95349
UK098,Vistara,CCU,DEL,2026-04-18 13:38:41,2026-04-18 17:54:41,False,256,CCU - DEL,2026-04-18,13,181 to 300 min,,False,c4db259d4da3f7e02bf5
AI090,Air India,MAA,CCU,2026-04-18 13:37:41,2026-04-18 16:11:41,False,154,MAA - CCU,2026-04-18,13,91 to 180 min,,False,fb8083125ab5066b455f
AI092,Air India,CCU,BOM,2026-04-18 13:36:41,2026-04-18 16:20:41,False,164,CCU - BOM,2026-04-18,13,91 to 180 min,,False,62de19fba2cceae3e700
AI049,Air India,CCU,MAA,2026-04-18 13:35:41,2026-04-18 15:48:41,False,133,CCU - MAA,2026-04-18,13,91 to 180 min,,False,ea4fa06cf71a8f06a297
UK117,Vistara,BLR,BOM,2026-04-18 13:17:41,2026-04-18 16:54:41,False,217,BLR - BOM,2026-04-18,13,181 to 300 min,,False,2e7e4aacebe34a11d492
6F227,IndiGo,MAA,BOM,2026-04-18 13:16:41,2026-04-18 17:41:41,False,265,MAA - BOM,2026-04-18,13,181 to 300 min,,False,872c7a5770503919d752
AI228,Air India,BLR,BOM,2026-04-18 13:16:41,2026-04-18 17:44:41,False,268,BLR - BOM,2026-04-18,13,181 to 300 min,,False,9fc475aacca92bc613da
SJ164,Spicejet,CCU,MAA,2026-04-18 13:14:41,2026-04-18 15:14:42,False,120,CCU - MAA,2026-04-18,13,91 to 180 min,,False,8fa2998a7c5dc10ab3d6
AI018,Air India,BOM,CCU,2026-04-18 13:12:41,2026-04-18 18:04:41,False,292,BOM - CCU,2026-04-18,13,181 to 300 min,,False,227853af4c37d1e3ba8a
UK192,Vistara,HYD,DEL,2026-04-18 12:54:41,2026-04-18 13:54:42,False,60,HYD - DEL,2026-04-18,12,Up to 90 min,,False,b4c128e23bccdc321225
SJ224,Spicejet,DEL,MAA,2026-04-18 12:41:41,2026-04-18 15:33:41,False,172,DEL - MAA,2026-04-18,12,91 to 180 min,,False,684a5d03b162aaa1396b
UK050,Vistara,BOM,DEL,2026-04-18 12:39:41,2026-04-18 13:18:41,False,39,BOM - DEL,2026-04-18,12,Up to 90 min,Short duration under 45 minutes,True,6cf676fc8c86a5253c68
SJ159,Spicejet,CCU,DEL,2026-04-18 12:22:41,2026-04-18 14:05:41,False,103,CCU - DEL,2026-04-18,12,91 to 180 min,,False,a91c8072338a0cd1c4ad
UK038,Vistara,MAA,CCU,2026-04-18 12:22:41,2026-04-18 15:31:41,False,189,MAA - CCU,2026-04-18,12,181 to 300 min,,False,bf48d08cd069e4cb736e
6F192,IndiGo,CCU,BLR,2026-04-18 12:20:41,2026-04-18 16:45:41,False,265,CCU - BLR,2026-04-18,12,181 to 300 min,,False,72a86dbc001a773651b8
6F173,IndiGo,BOM,CCU,2026-04-18 12:19:41,2026-04-18 13:08:41,False,49,BOM - CCU,2026-04-18,12,Up to 90 min,,False,9843f5aad3c7c1bbe918
AI185,Air India,CCU,BOM,2026-04-18 12:16:41,2026-04-18 16:18:41,False,242,CCU - BOM,2026-04-18,12,181 to 300 min,,False,10bc319fca5c035b6472
SJ152,Spicejet,BOM,DEL,2026-04-18 12:09:41,2026-04-18 13:50:41,False,101,BOM - DEL,2026-04-18,12,91 to 180 min,,False,d2976f74715e1761cb2c
AI215,Air India,BLR,DEL,2026-04-18 12:07:41,2026-04-18 13:43:41,False,96,BLR - DEL,2026-04-18,12,91 to 180 min,,False,6848d8fd9169ec9a0664
AI074,Air India,CCU,BOM,2026-04-18 12:03:41,2026-04-18 12:50:41,False,47,CCU - BOM,2026-04-18,12,Up to 90 min,,False,9c0d78e9bb542d567b6b
6F109,IndiGo,BLR,BOM,2026-04-18 12:00:41,2026-04-18 12:51:41,False,51,BLR - BOM,2026-04-18,12,Up to 90 min,,False,98dafbed83a570b36944
6F144,IndiGo,HYD,BOM,2026-04-18 11:56:41,2026-04-18 15:11:41,False,195,HYD - BOM,2026-04-18,11,181 to 300 min,,False,278836ccc72df30662fa
6F210,IndiGo,HYD,DEL,2026-04-18 11:51:41,2026-04-18 15:58:41,False,247,HYD - DEL,2026-04-18,11,181 to 300 min,,False,d57097f18b4357f6434a
SJ111,Spicejet,DEL,MAA,2026-04-18 11:47:41,2026-04-18 12:59:41,False,72,DEL - MAA,2026-04-18,11,Up to 90 min,,False,e7b997dec8163ba553f4
UK092,Vistara,MAA,BLR,2026-04-18 11:42:41,2026-04-18 13:17:41,False,95,MAA - BLR,2026-04-18,11,91 to 180 min,,False,c96b55b72ff8d9aa2394
UK009,Vistara,BOM,DEL,2026-04-18 11:34:41,2026-04-18 13:41:41,False,127,BOM - DEL,2026-04-18,11,91 to 180 min,,False,749abbdd6de1f4de68b9
AI170,Air India,HYD,DEL,2026-04-18 11:27:41,2026-04-18 15:50:41,False,263,HYD - DEL,2026-04-18,11,181 to 300 min,,False,cda53bf1e01b2dc85100
6F154,IndiGo,CCU,DEL,2026-04-18 11:26:41,2026-04-18 12:23:41,False,57,CCU - DEL,2026-04-18,11,Up to 90 min,,False,5cb68a736036697493bc
6F161,IndiGo,MAA,DEL,2026-04-18 11:24:41,2026-04-18 12:21:41,False,57,MAA - DEL,2026-04-18,11,Up to 90 min,,False,bbc2a4ee2dc3727ffe50
UK128,Vistara,BOM,CCU,2026-04-18 11:22:41,2026-04-18 14:11:41,False,169,BOM - CCU,2026-04-18,11,91 to 180 min,,False,d2d4c7711f9f1f720ec1
AI186,Air India,DEL,BOM,2026-04-18 11:11:41,2026-04-18 13:05:41,False,114,DEL - BOM,2026-04-18,11,91 to 180 min,,False,bddd396f8eeeea84667c
AI099,Air India,BLR,BOM,2026-04-18 11:07:41,2026-04-18 13:29:41,False,142,BLR - BOM,2026-04-18,11,91 to 180 min,,False,a8d4e64db773bb9df710
6F203,IndiGo,BLR,HYD,2026-04-18 11:05:41,2026-04-18 12:56:41,False,111,BLR - HYD,2026-04-18,11,91 to 180 min,,False,7dc67eea1709aa779e94
UK139,Vistara,BLR,MAA,2026-04-18 10:54:41,2026-04-18 14:31:41,False,217,BLR - MAA,2026-04-18,10,181 to 300 min,,False,bbd73def414a711d532b
SJ008,Spicejet,HYD,BLR,2026-04-18 10:53:41,2026-04-18 15:48:41,False,295,HYD - BLR,2026-04-18,10,181 to 300 min,,False,78d980c8dd554732f99e
AI171,Air India,MAA,BLR,2026-04-18 10:51:41,2026-04-18 13:34:41,False,163,MAA - BLR,2026-04-18,10,91 to 180 min,,False,3c690655f33fa0197e85
6F124,IndiGo,BLR,BOM,2026-04-18 10:47:41,2026-04-18 15:21:41,False,274,BLR - BOM,2026-04-18,10,181 to 300 min,,False,663f96b78a25a25f8e20
6F137,IndiGo,CCU,DEL,2026-04-18 10:45:41,2026-04-18 15:01:41,False,256,CCU - DEL,2026-04-18,10,181 to 300 min,,False,62e65485958c9fa90ed7
AI008,Air India,BOM,CCU,2026-04-18 10:43:41,2026-04-18 12:43:42,False,120,BOM - CCU,2026-04-18,10,91 to 180 min,,False,0b4761b844ae2671b066
SJ140,Spicejet,HYD,DEL,2026-04-18 10:42:41,2026-04-18 14:30:41,False,228,HYD - DEL,2026-04-18,10,181 to 300 min,,False,4aaac5e74603440ac9c6
UK016,Vistara,DEL,CCU,2026-04-18 10:42:41,2026-04-18 11:22:41,False,40,DEL - CCU,2026-04-18,10,Up to 90 min,Short duration under 45 minutes,True,aa82110452dc483d70e2
AI127,Air India,DEL,HYD,2026-04-18 10:37:41,2026-04-18 13:45:41,False,188,DEL - HYD,2026-04-18,10,181 to 300 min,,False,0cf031a3563e94716c64
SJ096,Spicejet,DEL,HYD,2026-04-18 10:29:41,2026-04-18 13:45:41,False,196,DEL - HYD,2026-04-18,10,181 to 300 min,,False,1f820f870faa9be74c24
6F048,IndiGo,HYD,DEL,2026-04-18 10:27:41,2026-04-18 11:18:41,False,51,HYD - DEL,2026-04-18,10,Up to 90 min,,False,39c6cbd9564e82f4d282
SJ090,Spicejet,HYD,MAA,2026-04-18 10:24:41,2026-04-18 13:11:41,False,167,HYD - MAA,2026-04-18,10,91 to 180 min,,False,051c4638a558fe80da67
AI014,Air India,HYD,MAA,2026-04-18 10:24:41,2026-04-18 13:51:41,False,207,HYD - MAA,2026-04-18,10,181 to 300 min,,False,8e66e0a125a89843c085
6F131,IndiGo,BLR,HYD,2026-04-18 10:22:41,2026-04-18 14:20:41,False,238,BLR - HYD,2026-04-18,10,181 to 300 min,,False,a0dd94f38232c7ff7795
AI130,Air India,BOM,BLR,2026-04-18 10:18:41,2026-04-18 12:59:41,False,161,BOM - BLR,2026-04-18,10,91 to 180 min,,False,701977a35d788e464e51
UK151,Vistara,BOM,CCU,2026-04-18 10:11:41,2026-04-18 13:30:41,False,199,BOM - CCU,2026-04-18,10,181 to 300 min,,False,e0a0a0749fb5af2785df
6F165,IndiGo,BLR,BOM,2026-04-18 10:11:41,2026-04-18 11:09:41,False,58,BLR - BOM,2026-04-18,10,Up to 90 min,,False,84294fce67fc50fd338d
UK161,Vistara,BLR,BOM,2026-04-18 10:05:41,2026-04-18 12:48:41,False,163,BLR - BOM,2026-04-18,10,91 to 180 min,,False,c83d44fc816da9b3914c
AI107,Air India,HYD,CCU,2026-04-18 10:03:41,2026-04-18 10:49:41,False,46,HYD - CCU,2026-04-18,10,Up to 90 min,,False,a6ae167bcc08ff924ef7
SJ104,Spicejet,HYD,DEL,2026-04-18 10:00:41,2026-04-18 11:00:42,False,60,HYD - DEL,2026-04-18,10,Up to 90 min,,False,1ca175d2537c1d385bc2
